id,channel,url,cut_interval,class,filename
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:01:45.00 -> 0:01:49.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta08_sub01.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:05:58.00 -> 0:06:02.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta09_sub02.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:08:36.00 -> 0:08:40.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta09_sub05.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:02:02.00 -> 0:02:06.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta10_sub02.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:02:42.00 -> 0:02:46.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta10_sub03.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:05:55.00 -> 0:05:59.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta10_sub04.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:01:08.00 -> 0:01:12.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta12_sub01.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:02:01.00 -> 0:02:05.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta12_sub02.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:02:26.00 -> 0:02:30.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta12_sub03.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:05:37.00 -> 0:05:41.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta12_sub04.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:06:01.00 -> 0:06:05.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta12_sub05.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:07:19.00 -> 0:07:23.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta12_sub06.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:00:45.00 -> 0:00:49.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta14_sub01.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:01:05.00 -> 0:01:09.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta15_sub01.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:00:44.00 -> 0:00:48.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta16_sub01.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:04:04.00 -> 0:04:08.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta16_sub03.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:05:04.00 -> 0:05:08.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta19_sub04.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:00:54.00 -> 0:00:58.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta20_sub01.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:01:23.00 -> 0:01:27.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta20_sub02.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:01:14.00 -> 0:01:18.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta22_sub02.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:01:32.00 -> 0:01:36.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta22_sub03.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:01:44.00 -> 0:01:48.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta23_sub01.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:01:59.00 -> 0:02:03.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta24_sub01.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:02:58.00 -> 0:03:02.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta24_sub02.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:03:56.00 -> 0:04:00.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta25_sub02.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:00:22.00 -> 0:00:26.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta27_sub01.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:06:58.00 -> 0:07:02.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta28_sub02.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:06:27.00 -> 0:06:31.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta29_sub03.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:01:10.00 -> 0:01:14.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta30_sub01.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:01:32.00 -> 0:01:36.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta31_sub01.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:00:28.00 -> 0:00:32.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta32_sub01.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:01:15.00 -> 0:01:19.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta32_sub02.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:09:01.00 -> 0:09:05.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta33_sub05.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:00:44.00 -> 0:00:48.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta34_sub01.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:00:45.00 -> 0:00:49.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta36_sub01.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:02:28.00 -> 0:02:32.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta36_sub02.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:04:54.00 -> 0:04:58.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta36_sub04.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:02:30.00 -> 0:02:34.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta37_sub02.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:01:18.00 -> 0:01:22.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta38_sub01.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:03:43.00 -> 0:03:47.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta39_sub01.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:02:59.00 -> 0:03:03.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta40_sub01.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:05:53.00 -> 0:05:57.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta40_sub02.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:06:16.00 -> 0:06:20.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta40_sub03.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:07:29.00 -> 0:07:33.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta42_sub01.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:09:07.00 -> 0:09:11.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta42_sub03.mp4
lX7brd9T1-s,CBJ TV,https://www.youtube.com/watch?v=lX7brd9T1-s,0:03:24.00 -> 0:03:28.00,ashi_waza,ashi_waza_lX7brd9T1-s_luta43_sub03.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:01:02.00 -> 0:01:06.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta02_sub01.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:06:52.00 -> 0:06:56.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta02_sub04.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:09:12.00 -> 0:09:16.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta02_sub06.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:02:34.00 -> 0:02:38.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta07_sub03.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:12:37.00 -> 0:12:41.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta07_sub05.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:13:00.00 -> 0:13:04.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta07_sub06.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:01:05.00 -> 0:01:09.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta09_sub01.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:01:22.00 -> 0:01:26.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta09_sub02.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:04:09.00 -> 0:04:13.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta09_sub03.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:00:37.00 -> 0:00:41.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta10_sub01.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:04:10.00 -> 0:04:14.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta10_sub04.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:06:51.00 -> 0:06:55.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta10_sub06.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:07:10.00 -> 0:07:14.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta13_sub02.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:00:57.00 -> 0:01:01.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta14_sub01.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:05:10.00 -> 0:05:14.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta14_sub02.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:01:01.00 -> 0:01:05.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta15_sub01.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:04:07.00 -> 0:04:11.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta15_sub04.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:02:30.00 -> 0:02:34.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta16_sub01.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:01:35.00 -> 0:01:39.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta17_sub01.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:01:36.00 -> 0:01:40.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta19_sub01.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:01:32.00 -> 0:01:36.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta20_sub01.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:00:21.00 -> 0:00:25.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta21_sub01.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:01:57.00 -> 0:02:01.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta23_sub01.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:03:41.00 -> 0:03:45.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta23_sub02.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:00:25.00 -> 0:00:29.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta25_sub01.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:00:51.00 -> 0:00:55.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta26_sub01.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:00:43.00 -> 0:00:47.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta27_sub01.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:02:55.00 -> 0:02:59.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta27_sub02.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:01:49.00 -> 0:01:53.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta29_sub01.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:02:13.00 -> 0:02:17.00,sutemi_waza,sutemi_waza_xCAfQDzvki0_luta29_sub02.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:01:21.00 -> 0:01:25.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta32_sub01.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:02:53.00 -> 0:02:57.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta32_sub03.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:05:25.00 -> 0:05:29.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta32_sub04.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:05:53.00 -> 0:05:57.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta32_sub05.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:00:35.00 -> 0:00:39.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta33_sub01.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:01:39.00 -> 0:01:43.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta33_sub02.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:03:27.00 -> 0:03:31.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta33_sub03.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:04:29.00 -> 0:04:33.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta33_sub05.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:06:55.00 -> 0:06:59.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta33_sub06.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:02:06.00 -> 0:02:10.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta34_sub02.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:02:31.00 -> 0:02:35.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta34_sub03.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:06:06.00 -> 0:06:10.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta34_sub05.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:01:34.00 -> 0:01:38.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta36_sub01.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:02:06.00 -> 0:02:10.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta36_sub02.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:05:32.00 -> 0:05:36.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta36_sub03.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:07:30.00 -> 0:07:34.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta36_sub05.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:10:08.00 -> 0:10:12.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta36_sub06.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:02:41.00 -> 0:02:45.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta38_sub01.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:03:52.00 -> 0:03:56.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta39_sub01.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:04:19.00 -> 0:04:23.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta39_sub02.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:05:43.00 -> 0:05:47.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta39_sub03.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:06:08.00 -> 0:06:12.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta39_sub04.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:01:30.00 -> 0:01:34.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta41_sub02.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:01:52.00 -> 0:01:56.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta41_sub03.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:02:28.00 -> 0:02:32.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta41_sub04.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:03:22.00 -> 0:03:26.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta41_sub05.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:05:39.00 -> 0:05:43.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta41_sub08.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:00:28.00 -> 0:00:32.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta42_sub01.mp4
xCAfQDzvki0,CBJ TV,https://www.youtube.com/watch?v=xCAfQDzvki0,0:00:44.00 -> 0:00:48.00,ashi_waza,ashi_waza_xCAfQDzvki0_luta42_sub02.mp4
2M0AufUQqrY,CBJ TV,https://www.youtube.com/watch?v=2M0AufUQqrY,0:02:29.96 -> 0:02:32.35,sutemi_waza,sutemi_waza_2M0AufUQqrY_luta01_sub01.mp4
2M0AufUQqrY,CBJ TV,https://www.youtube.com/watch?v=2M0AufUQqrY,0:07:09.97 -> 0:07:12.54,ashi_waza,ashi_waza_2M0AufUQqrY_luta01_sub04.mp4
2M0AufUQqrY,CBJ TV,https://www.youtube.com/watch?v=2M0AufUQqrY,0:09:31.13 -> 0:09:33.56,sutemi_waza,sutemi_waza_2M0AufUQqrY_luta01_sub08.mp4
2M0AufUQqrY,CBJ TV,https://www.youtube.com/watch?v=2M0AufUQqrY,0:03:21.12 -> 0:03:24.42,ashi_waza,ashi_waza_2M0AufUQqrY_luta02_sub01.mp4
2M0AufUQqrY,CBJ TV,https://www.youtube.com/watch?v=2M0AufUQqrY,0:05:14.41 -> 0:05:17.14,sutemi_waza,sutemi_waza_2M0AufUQqrY_luta03_sub05.mp4
2M0AufUQqrY,CBJ TV,https://www.youtube.com/watch?v=2M0AufUQqrY,0:01:52.79 -> 0:01:55.52,te_waza,te_waza_2M0AufUQqrY_luta08_sub01.mp4
2M0AufUQqrY,CBJ TV,https://www.youtube.com/watch?v=2M0AufUQqrY,0:00:51.86 -> 0:00:53.79,ashi_waza,ashi_waza_2M0AufUQqrY_luta12_sub01.mp4
2M0AufUQqrY,CBJ TV,https://www.youtube.com/watch?v=2M0AufUQqrY,0:02:05.43 -> 0:02:08.66,ashi_waza,ashi_waza_2M0AufUQqrY_luta13_sub01.mp4
2M0AufUQqrY,CBJ TV,https://www.youtube.com/watch?v=2M0AufUQqrY,0:00:23.53 -> 0:00:25.46,sutemi_waza,sutemi_waza_2M0AufUQqrY_luta16_sub01.mp4
2M0AufUQqrY,CBJ TV,https://www.youtube.com/watch?v=2M0AufUQqrY,0:01:57.25 -> 0:01:59.32,sutemi_waza,sutemi_waza_2M0AufUQqrY_luta16_sub02.mp4
2M0AufUQqrY,CBJ TV,https://www.youtube.com/watch?v=2M0AufUQqrY,0:01:41.19 -> 0:01:43.73,sutemi_waza,sutemi_waza_2M0AufUQqrY_luta20_sub02.mp4
2M0AufUQqrY,CBJ TV,https://www.youtube.com/watch?v=2M0AufUQqrY,0:04:31.31 -> 0:04:33.51,ashi_waza,ashi_waza_2M0AufUQqrY_luta21_sub01.mp4
2M0AufUQqrY,CBJ TV,https://www.youtube.com/watch?v=2M0AufUQqrY,0:01:28.43 -> 0:01:31.56,sutemi_waza,sutemi_waza_2M0AufUQqrY_luta23_sub02.mp4
3CMuw3ljBlQ,CBJ TV,https://www.youtube.com/watch?v=3CMuw3ljBlQ,0:03:00.00 -> 0:03:04.00,sutemi_waza,sutemi_waza_3CMuw3ljBlQ_luta01_sub03.mp4
3CMuw3ljBlQ,CBJ TV,https://www.youtube.com/watch?v=3CMuw3ljBlQ,0:03:31.00 -> 0:03:35.00,te_waza,te_waza_3CMuw3ljBlQ_luta01_sub04.mp4
3CMuw3ljBlQ,CBJ TV,https://www.youtube.com/watch?v=3CMuw3ljBlQ,0:00:59.00 -> 0:01:03.00,sutemi_waza,sutemi_waza_3CMuw3ljBlQ_luta02_sub01.mp4
3CMuw3ljBlQ,CBJ TV,https://www.youtube.com/watch?v=3CMuw3ljBlQ,0:00:31.00 -> 0:00:35.00,sutemi_waza,sutemi_waza_3CMuw3ljBlQ_luta03_sub01.mp4
3CMuw3ljBlQ,CBJ TV,https://www.youtube.com/watch?v=3CMuw3ljBlQ,0:04:25.00 -> 0:04:29.00,sutemi_waza,sutemi_waza_3CMuw3ljBlQ_luta03_sub06.mp4
3CMuw3ljBlQ,CBJ TV,https://www.youtube.com/watch?v=3CMuw3ljBlQ,0:00:25.00 -> 0:00:29.00,sutemi_waza,sutemi_waza_3CMuw3ljBlQ_luta06_sub01.mp4
3CMuw3ljBlQ,CBJ TV,https://www.youtube.com/watch?v=3CMuw3ljBlQ,0:01:15.00 -> 0:01:19.00,ashi_waza,ashi_waza_3CMuw3ljBlQ_luta07_sub01.mp4
3CMuw3ljBlQ,CBJ TV,https://www.youtube.com/watch?v=3CMuw3ljBlQ,0:05:14.00 -> 0:05:18.00,sutemi_waza,sutemi_waza_3CMuw3ljBlQ_luta07_sub04.mp4
3CMuw3ljBlQ,CBJ TV,https://www.youtube.com/watch?v=3CMuw3ljBlQ,0:05:36.00 -> 0:05:40.00,sutemi_waza,sutemi_waza_3CMuw3ljBlQ_luta07_sub05.mp4
3CMuw3ljBlQ,CBJ TV,https://www.youtube.com/watch?v=3CMuw3ljBlQ,0:06:01.00 -> 0:06:05.00,sutemi_waza,sutemi_waza_3CMuw3ljBlQ_luta07_sub06.mp4
3CMuw3ljBlQ,CBJ TV,https://www.youtube.com/watch?v=3CMuw3ljBlQ,0:01:53.00 -> 0:01:57.00,te_waza,te_waza_3CMuw3ljBlQ_luta08_sub02.mp4
3CMuw3ljBlQ,CBJ TV,https://www.youtube.com/watch?v=3CMuw3ljBlQ,0:04:48.00 -> 0:04:52.00,sutemi_waza,sutemi_waza_3CMuw3ljBlQ_luta09_sub02.mp4
3CMuw3ljBlQ,CBJ TV,https://www.youtube.com/watch?v=3CMuw3ljBlQ,0:05:19.00 -> 0:05:23.00,sutemi_waza,sutemi_waza_3CMuw3ljBlQ_luta15_sub03.mp4
3CMuw3ljBlQ,CBJ TV,https://www.youtube.com/watch?v=3CMuw3ljBlQ,0:02:05.00 -> 0:02:09.00,sutemi_waza,sutemi_waza_3CMuw3ljBlQ_luta17_sub03.mp4
3CMuw3ljBlQ,CBJ TV,https://www.youtube.com/watch?v=3CMuw3ljBlQ,0:03:25.00 -> 0:03:29.00,sutemi_waza,sutemi_waza_3CMuw3ljBlQ_luta17_sub04.mp4
3CMuw3ljBlQ,CBJ TV,https://www.youtube.com/watch?v=3CMuw3ljBlQ,0:01:17.00 -> 0:01:21.00,sutemi_waza,sutemi_waza_3CMuw3ljBlQ_luta18_sub02.mp4
3CMuw3ljBlQ,CBJ TV,https://www.youtube.com/watch?v=3CMuw3ljBlQ,0:00:51.00 -> 0:00:55.00,ashi_waza,ashi_waza_3CMuw3ljBlQ_luta21_sub01.mp4
3mcFb0cA808,CBJ TV,https://www.youtube.com/watch?v=3mcFb0cA808,0:07:30.48 -> 0:07:32.92,sutemi_waza,sutemi_waza_3mcFb0cA808_luta03_sub01.mp4
7kxSClwagmU,Judo Spirit,https://www.youtube.com/watch?v=7kxSClwagmU,0:00:14.93 -> 0:00:17.20,sutemi_waza,sutemi_waza_7kxSClwagmU_luta01.mp4
7kxSClwagmU,Judo Spirit,https://www.youtube.com/watch?v=7kxSClwagmU,0:00:23.37 -> 0:00:26.16,sutemi_waza,sutemi_waza_7kxSClwagmU_luta02.mp4
